,CustomerID,frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin,scaled_clv,segment
851,13487.0,2.0,296.0,353.0,191.125,1.2787548797632553e-12,0.9999999999987212,0.20202876203451106,0.20270270270270271,0.0006739406681916527,318.56404785580077,1631.5590484642362,81.57795242321181,0.0003725490218887986,D
852,13488.0,11.0,350.0,367.0,689.6718181818183,3.6703973194107675e-13,0.999999999999633,0.8148440424015762,0.942857142857143,0.1280131004555668,743.6483129651091,15768.876986771795,788.4438493385898,0.0037358983428654505,A
853,13489.0,3.0,189.0,294.0,124.08,4.7626347310369965e-12,0.9999999999952374,0.31751825739805795,0.47619047619047616,0.15867221879241822,169.40425338999384,1380.1288955326604,69.00644477663302,0.0003127323411134416,D
854,13491.0,9.0,321.0,372.0,124.10222222222222,1.7155166176507919e-12,0.9999999999982845,0.6695424962315519,0.8411214953271028,0.17157899909555085,136.2759993084012,2369.944834891289,118.49724174456445,0.0005482152511011229,D
855,13492.0,2.0,78.0,214.0,477.27,1.1427303547861811e-11,0.9999999999885727,0.30126751493519316,0.7692307692307692,0.467963254295576,794.3493166509355,6118.7749193389955,305.9387459669498,0.0014400835088573371,B
856,13493.0,1.0,12.0,287.0,439.28,4.035261014223579e-11,0.9999999999596474,0.15521046493789545,2.5,2.3447895350621044,2170.308649242929,8401.26234105008,420.063117052504,0.001983100405941336,B
858,13495.0,4.0,361.0,368.0,383.48,1.2168044349891716e-13,0.9999999999998783,0.33240163099592224,0.33240997229916897,8.341303246728327e-06,479.2161890454037,4095.213243023467,204.76066215117336,0.0009586665371453055,C
859,13496.0,1.0,349.0,359.0,152.32,1.7430501486614958e-13,0.9999999999998257,0.12909871384189392,0.08595988538681948,-0.04313882845507444,755.5454658336488,2424.28371307915,121.2141856539575,0.0005611427830313876,D
860,13497.0,1.0,86.0,368.0,194.55,1.9593882072399538e-11,0.9999999999804061,0.12643977273932844,0.3488372093023256,0.22239743656299715,963.7467804258356,3027.5754817988486,151.37877408994243,0.0007046693677434742,D
861,13499.0,4.0,252.0,269.0,250.22,4.0456527017340704e-13,0.9999999999995954,0.4297693297491996,0.47619047619047616,0.04642114644127654,312.78850526299897,3472.9468191185524,173.64734095592763,0.0008106257727343925,C
862,13500.0,2.0,99.0,122.0,420.185,9.163780845256042e-13,0.9999999999990836,0.4464003351208864,0.6060606060606061,0.15966027093971968,699.4316977193789,8084.453619843652,404.22268099218263,0.0019077297874124947,B
864,13502.0,2.0,307.0,323.0,88.7,3.141931159689193e-13,0.9999999999996858,0.21749116805652582,0.19543973941368079,-0.02205142864284504,148.25771310823683,818.5164179810172,40.92582089905086,0.00017912149970291996,D
867,13505.0,3.0,160.0,232.0,1127.98,3.1614710849225958e-12,0.9999999999968385,0.3829263148055215,0.5625,0.17957368519447853,1536.5985157616194,15160.415132784068,758.0207566392035,0.003591141765105779,A
868,13506.0,1.0,53.0,369.0,157.4,3.0700997299959454e-11,0.999999999969299,0.12615108039416018,0.5660377358490566,0.4398866554548964,780.5907577618589,2446.505184005691,122.32525920028455,0.0005664293988858253,D
869,13507.0,3.0,142.0,145.0,412.26,9.037215420448774e-14,0.9999999999999096,0.5386208012324224,0.6338028169014085,0.0951820156689861,561.8716729838329,7875.75067661933,393.78753383096654,0.0018580781557916682,B
871,13509.0,6.0,276.0,284.0,128.4,1.7319479184152442e-13,0.9999999999998268,0.581489975311982,0.6521739130434783,0.07068393773149628,148.25178317819353,2238.5301711352836,111.92650855676419,0.0005169509460866282,D
872,13510.0,3.0,182.0,183.0,402.08,2.5979218776228663e-14,0.999999999999974,0.457391859376815,0.4945054945054945,0.037113635128679545,548.0077048685395,6489.019798217759,324.450989910888,0.0015281668969091622,B
876,13515.0,3.0,175.0,247.0,229.24,2.9323210526399635e-12,0.9999999999970677,0.3647479434953512,0.5142857142857143,0.14953777079036312,312.61986115072716,2934.5493537879547,146.72746768939774,0.000682537916371731,D
877,13516.0,2.0,217.0,238.0,621.705,5.300204719560497e-13,0.99999999999947,0.27771367085456616,0.2764976958525346,-0.0012159750020315774,1034.5074368292555,7330.753728292131,366.5376864146066,0.0017284202444332658,B
878,13517.0,2.0,120.0,179.0,513.28,2.55218068900831e-12,0.9999999999974478,0.34378954662025085,0.5,0.15621045337974915,854.224650937094,7536.399265438185,376.8199632719093,0.0017773445015476857,B
881,13520.0,5.0,313.0,371.0,664.1899999999999,1.574962382733247e-12,0.999999999998425,0.3983209529582869,0.4792332268370607,0.08091227387877381,790.3905698242635,8121.517064921187,406.07585324605935,0.0019165473943573597,B
882,13521.0,2.0,9.0,10.0,402.885,5.5067062021407764e-14,0.9999999999999449,1.0794791583647194,6.666666666666666,5.587187508301946,670.6662635857899,19844.946969103526,992.2473484551764,0.004705618856130638,A
884,13523.0,3.0,333.0,366.0,1132.6433333333332,6.634692795159935e-13,0.9999999999993365,0.264960383420691,0.2702702702702703,0.005309886849579282,1542.9494297738313,10454.692148580925,522.7346074290463,0.002471623178009577,A
885,13524.0,4.0,179.0,219.0,130.245,1.4457324226668788e-12,0.9999999999985543,0.5043887682128624,0.670391061452514,0.16600229323965165,162.95238518350018,2131.4617706485433,106.57308853242716,0.0004914787572565702,D
886,13525.0,1.0,234.0,248.0,345.9,3.2107649872159527e-13,0.9999999999996789,0.17430731832884455,0.12820512820512822,-0.04610219012371633,1709.9288539168956,7452.412898039313,372.6206449019657,0.0017573636612641923,B
887,13527.0,5.0,293.0,326.0,435.412,8.051337374581635e-13,0.9999999999991949,0.4437022636932153,0.5119453924914676,0.06824312879825234,518.2193636115716,5942.771538832828,297.1385769416414,0.0013982112914467779,B
888,13529.0,1.0,126.0,204.0,126.66000000000001,2.9527491562930663e-12,0.9999999999970473,0.20240346988703423,0.23809523809523808,0.035691768208203856,629.0371605427298,3195.381214560054,159.76906072800273,0.0007445913175645982,C
889,13531.0,1.0,161.0,366.0,178.35,8.184564137536654e-12,0.9999999999918154,0.12702113962867054,0.18633540372670807,0.05931426409803753,883.877936087843,2789.651783776616,139.48258918883081,0.0006480659503428518,D
891,13533.0,1.0,85.0,267.0,124.15,1.0752287948889716e-11,0.9999999999892477,0.1644498949854668,0.3529411764705882,0.1884912814851214,616.6624198459173,2532.3024181322535,126.61512090661267,0.0005868410547883447,D
892,13534.0,17.0,356.0,358.0,328.64,3.530509218307998e-14,0.9999999999999647,1.253591009407078,1.4325842696629214,0.1789932602558435,344.86619479810963,11285.814208369979,564.290710418499,0.0026693519005040844,A
893,13536.0,6.0,74.0,75.0,498.8533333333333,3.930189507173054e-14,0.9999999999999607,1.4256098217858606,2.4324324324324325,1.0068226106465719,575.4652262263677,21964.9328834076,1098.24664417038,0.005209975709139792,A
894,13538.0,6.0,272.0,315.0,185.67500000000004,1.2854162179110062e-12,0.9999999999987146,0.5345436091427671,0.661764705882353,0.12722109673958593,214.30234271943363,2969.6383330810017,148.48191665405008,0.000690885786540177,D
895,13539.0,2.0,224.0,309.0,233.62,2.5770496847599134e-12,0.999999999997423,0.22554694822899027,0.26785714285714285,0.04231019462815258,389.22226308741153,2229.9919935886373,111.49959967943187,0.0005149196644970645,D
896,13544.0,1.0,201.0,240.0,168.5,1.028066520802895e-12,0.9999999999989719,0.17882050728217694,0.14925373134328357,-0.02956677593889337,835.3157066601129,3737.075437038014,186.85377185190072,0.000873463491430862,C
897,13546.0,2.0,188.0,200.0,219.41500000000002,3.204103649068202e-13,0.9999999999996796,0.31694837428461814,0.3191489361702128,0.002200561885594643,365.6030150025773,2966.796381389287,148.33981906946437,0.0006902096698726246,D
898,13548.0,1.0,147.0,243.0,401.4,3.4283687000424834e-12,0.9999999999965716,0.1771009366437277,0.20408163265306123,0.026980696009333532,1983.5535984081664,8786.772088275644,439.3386044137822,0.00207481539404722,B
899,13549.0,6.0,217.0,242.0,122.45,7.647216193618078e-13,0.9999999999992353,0.6600257056669192,0.8294930875576038,0.16946738189068455,141.39013622454223,2430.077705935654,121.50388529678271,0.0005625212072858823,D
901,13552.0,7.0,249.0,315.0,489.4814285714286,3.0031532816110484e-12,0.9999999999969968,0.612673876538879,0.8433734939759036,0.2306996174370246,552.5377611576018,8791.989614560754,439.59948072803775,0.0020760566735858695,B
902,13555.0,1.0,128.0,201.0,2559.23,2.708722135480457e-12,0.9999999999972913,0.20465261298615606,0.234375,0.029722387013843943,12622.03436247301,64849.32139569817,3242.4660697849085,0.015412418606210159,A
903,13557.0,1.0,252.0,280.0,343.38,6.259437412836633e-13,0.9999999999993741,0.1583237997703684,0.11904761904761904,-0.039276180722749354,1697.5048114643191,6705.615224490787,335.2807612245394,0.0015796961956814615,B
904,13558.0,3.0,63.0,68.0,134.35666666666665,2.1471713296250527e-13,0.9999999999997853,0.8414064974531467,1.4285714285714284,0.5871649311182817,183.39987018745612,4095.768970941775,204.78844854708876,0.0009587987480161967,C
907,13562.0,2.0,164.0,245.0,598.03,3.092637257395836e-12,0.9999999999969074,0.2715220912771328,0.36585365853658536,0.09433156725945258,995.1420233545316,6890.903949870729,344.5451974935365,0.0016237774500898817,B
908,13563.0,1.0,56.0,140.0,466.65,4.839462164341057e-12,0.9999999999951605,0.2643911581406155,0.5357142857142857,0.2713231275736702,2305.247554769525,15424.111499392258,771.2055749696129,0.0036538766487269818,A
909,13564.0,2.0,224.0,368.0,604.51,5.177414053036955e-12,0.9999999999948226,0.1950937254921815,0.26785714285714285,0.07276341736496134,1005.9165905906967,4972.103594708556,248.60517973542778,0.00116728379975347,C
910,13565.0,1.0,315.0,334.0,130.04,3.601563491884008e-13,0.9999999999996398,0.13710783342168095,0.09523809523809523,-0.04186973818358572,645.7011539910269,2202.696416385394,110.1348208192697,0.000508425889549595,D
911,13566.0,1.0,42.0,82.0,289.53000000000003,2.1802559757588824e-12,0.9999999999978197,0.3659627920227923,0.7142857142857142,0.3483229222629219,1432.0148566741402,13446.10208854088,672.3051044270441,0.0031832968231968756,A
913,13569.0,1.0,350.0,367.0,255.43,2.9820590441431705e-13,0.9999999999997018,0.12672978944098373,0.08571428571428572,-0.041015503726698016,1263.8958695182423,3979.742747269852,198.9871373634926,0.0009311954414834184,C
915,13571.0,11.0,241.0,253.0,177.00454545454545,3.2818192607919627e-13,0.9999999999996718,1.1033523961321134,1.3692946058091287,0.2659422096770152,190.92533316574853,5514.656610789194,275.7328305394597,0.0012963602855615766,B
917,13573.0,1.0,203.0,253.0,262.63,1.3349321648092882e-12,0.9999999999986651,0.1716004653218824,0.1477832512315271,-0.023817214090355282,1299.3931336684611,5573.217870748372,278.6608935374186,0.0013102923464219703,B
918,13575.0,4.0,153.0,176.0,160.88,8.060219158778636e-13,0.999999999999194,0.5929234991125866,0.7843137254901961,0.1913902263776095,201.212268814552,3107.834129505225,155.39170647526126,0.0007237633620529819,D
919,13576.0,17.0,363.0,373.0,374.5994117647059,2.049471703458039e-13,0.999999999999795,1.2110458361611334,1.4049586776859504,0.19391284152481703,393.0867758855,12420.052697641637,621.0026348820819,0.002939193766504737,A
920,13577.0,3.0,216.0,241.0,443.6166666666666,6.705747068735946e-13,0.9999999999993294,0.37180817072241,0.41666666666666663,0.044858495944256616,604.5757817135533,5787.581911057315,289.37909555286575,0.0013612907856281277,B
921,13579.0,1.0,355.0,369.0,302.34,2.4225066397320916e-13,0.9999999999997577,0.12615108039800263,0.08450704225352113,-0.041644038144481504,1495.170405808071,4686.120567122809,234.30602835614047,0.001099246791189417,C
926,13588.0,8.0,240.0,255.0,295.70625,4.030109579389318e-13,0.999999999999597,0.8187410598003483,1.0,0.18125894019965172,328.5622968135353,7021.260226573259,351.063011328663,0.0016547899587316013,B
927,13589.0,1.0,165.0,179.0,232.65,3.9479530755670567e-13,0.9999999999996052,0.22280917561997005,0.18181818181818182,-0.04099099380178822,1151.5864698874107,6457.16985510264,322.85849275513203,0.0015205896120934115,B
928,13590.0,5.0,292.0,303.0,334.572,2.3092638912203256e-13,0.9999999999997691,0.47113737745876655,0.5136986301369862,0.042561252678219696,398.2526516266435,4854.979233457794,242.74896167288972,0.001139419239969103,C
929,13591.0,2.0,202.0,266.0,327.465,1.9668711104259273e-12,0.9999999999980331,0.25449998800978657,0.297029702970297,0.042529714960510445,545.2622726982012,3533.8048905221285,176.69024452610643,0.0008251042582593258,C
930,13592.0,3.0,229.0,264.0,57.080000000000005,9.465761507954085e-13,0.9999999999990534,0.3461257298569407,0.3930131004366812,0.04688737057974052,78.15809781782639,695.3840223648322,34.76920111824161,0.0001498275939569265,D
931,13593.0,4.0,228.0,336.0,369.3075,4.986233648196503e-12,0.9999999999950138,0.3586671425208118,0.5263157894736842,0.1676486469528724,461.5162314556834,4261.220635922595,213.06103179612975,0.0009981606515608455,C
933,13596.0,1.0,7.0,12.0,285.44,2.866595849582154e-13,0.9999999999997133,0.6823280473853852,4.285714285714286,3.6033862383289,1411.8504385665851,25831.721806217785,1291.5860903108894,0.0061299070535890355,A
935,13599.0,14.0,365.0,366.0,342.9164285714286,1.687538997430238e-14,0.9999999999999831,1.0236262242722205,1.1506849315068495,0.12705870723462898,363.6915933460527,9704.662231544347,485.2331115772174,0.0022931867430941765,B
937,13601.0,1.0,166.0,211.0,320.12,1.3500311979441904e-12,0.99999999999865,0.19734291524552836,0.18072289156626506,-0.016620023679263296,1582.8289275568063,7834.129974146938,391.70649870734695,0.0018481763510780757,B
940,13606.0,2.0,282.0,311.0,105.26,6.266098750984384e-13,0.9999999999993734,0.22435977814893193,0.2127659574468085,-0.01159382070212342,175.7927182673255,1001.7752717003516,50.08876358501758,0.0002227198359580407,D
942,13610.0,6.0,273.0,285.0,148.785,2.7133850721838826e-13,0.9999999999997287,0.5798472281263883,0.6593406593406594,0.0794934312142711,171.7601316067955,2586.016394840308,129.3008197420154,0.0005996199190592304,D
943,13611.0,2.0,270.0,359.0,434.32500000000005,2.3385737790704297e-12,0.9999999999976614,0.19919641180604925,0.22222222222222224,0.023025810416172993,722.9428675834802,3649.8327062121452,182.49163531060728,0.0008527079435423732,C
944,13614.0,3.0,306.0,330.0,468.2366666666667,4.978240042419202e-13,0.9999999999995022,0.2888681346501374,0.29411764705882354,0.005249512408686152,638.1053391790274,4720.9425495227615,236.0471274761381,0.0011075311412599908,C
946,13617.0,2.0,140.0,180.0,206.53500000000003,1.4377388168895777e-12,0.9999999999985623,0.3424087221459928,0.42857142857142855,0.08616270642543572,344.18689987884164,3024.031341064529,151.20156705322646,0.0007038261962604365,D
949,13623.0,4.0,267.0,297.0,147.945,7.396305790052793e-13,0.9999999999992604,0.39688847600284916,0.449438202247191,0.05254972624434184,185.05781819377003,1894.3812133156923,94.71906066578462,0.00043507592787960935,D
951,13627.0,4.0,298.0,357.0,331.82,1.5569767697343195e-12,0.999999999998443,0.3409852933420526,0.40268456375838924,0.06169927041633666,414.6982981239042,3636.948503662639,181.84742518313195,0.0008496427175861268,C
952,13629.0,10.0,315.0,338.0,713.236,5.782041512247815e-13,0.9999999999994218,0.7991931137762681,0.9523809523809523,0.1531878386046842,775.1188750913342,16127.365969157598,806.36829845788,0.0038211849354671335,A
953,13630.0,6.0,280.0,285.0,288.7733333333333,1.0436096431476471e-13,0.9999999999998956,0.579847228126483,0.6428571428571429,0.06300991473065987,333.1971939535837,5016.608910654589,250.83044553272944,0.0011778718706181236,C
954,13631.0,6.0,168.0,267.0,498.40333333333336,9.521050614580417e-12,0.999999999990479,0.610912866070383,1.0714285714285714,0.4605157053581884,574.9462781374361,9130.272983568577,456.51364917842886,0.002156536234448484,B
955,13632.0,4.0,219.0,243.0,464.9225,6.616929226765933e-13,0.9999999999993383,0.4655864125259258,0.547945205479452,0.08235879295352622,580.9292810193531,7000.380902893458,350.01904514467293,0.0016498226474334218,B
956,13634.0,4.0,294.0,327.0,303.28999999999996,7.66275931596283e-13,0.9999999999992337,0.3668192014309417,0.40816326530612246,0.04134406387518075,379.0673374581979,3580.981286464989,179.04906432324947,0.0008363277944316714,C
958,13636.0,4.0,249.0,285.0,198.655,9.729994587814872e-13,0.999999999999027,0.41034330661941587,0.48192771084337344,0.07158440422395757,248.38925932093306,2630.6695144036485,131.53347572018242,0.000610243153255294,D
959,13637.0,2.0,174.0,226.0,193.95,1.7044143874045403e-12,0.9999999999982956,0.28901148961550294,0.3448275862068966,0.05581609659139364,323.26129360304867,2386.2164557150522,119.31082278575262,0.0005520863633649633,D
963,13643.0,2.0,154.0,185.0,215.77,1.0098588631990424e-12,0.9999999999989901,0.33566770590215605,0.38961038961038963,0.053942683708233574,359.5423209322344,3094.945046530231,154.74725232651156,0.0007206969750154172,D
964,13644.0,3.0,89.0,105.0,591.0566666666667,6.745715097622451e-13,0.9999999999993254,0.6624601004913344,1.0112359550561798,0.3487758545648454,805.3717992890813,13996.132898975651,699.8066449487826,0.0033141523193288024,A
966,13647.0,3.0,225.0,234.0,417.82666666666665,2.162714451969805e-13,0.9999999999997837,0.3803985323965053,0.4,0.019601467603494738,569.4528212328637,5580.357367383957,279.01786836919786,0.0013119908737710898,B
967,13649.0,1.0,110.0,366.0,148.8,1.450195519225872e-11,0.999999999985498,0.12702113962786796,0.2727272727272727,0.14570613309940475,738.1912478046529,2329.842636354491,116.49213181772456,0.0005386747072152889,D
968,13650.0,4.0,251.0,267.0,366.055,3.794742298168785e-13,0.9999999999996205,0.4323276776404476,0.47808764940239046,0.04575997176194285,457.45420202823124,5110.091759008763,255.50458795043815,0.001200111978388708,C
969,13651.0,1.0,4.0,39.0,15.0,2.5575097595265106e-12,0.9999999999974425,0.511705135700427,7.5,6.988294864299573,78.53375567975135,1051.9850374393734,52.599251871968676,0.0002346650282669117,D
970,13652.0,2.0,323.0,368.0,393.14,9.15045816896054e-13,0.999999999999085,0.19509372549301257,0.18575851393188855,-0.009335211561124018,654.4628441851064,3234.9174190544513,161.74587095272258,0.0007539972082095209,C
971,13654.0,4.0,230.0,273.0,598.6,1.297184581972033e-12,0.9999999999987028,0.42474240735464963,0.5217391304347826,0.09699672308013296,747.8783782640057,8204.616835944107,410.23084179720536,0.0019363173082591978,B
972,13655.0,1.0,127.0,241.0,549.32,4.621858451514527e-12,0.9999999999953781,0.17824361875863798,0.23622047244094488,0.0579768536823069,2712.8251696721086,12096.68472753484,604.834236376742,0.0028622626649032618,A
973,13656.0,1.0,173.0,337.0,216.95,5.855538276478001e-12,0.9999999999941445,0.1360946567461653,0.17341040462427745,0.03731574787811215,1074.1827133376278,3636.8202544481483,181.8410127224074,0.0008496122063597149,C
974,13657.0,1.0,191.0,201.0,229.8,2.573496971081113e-13,0.9999999999997427,0.2046526129866577,0.15706806282722513,-0.04758455015943258,1137.5354694946157,5844.41474312363,292.2207371561815,0.0013748116435428719,B
975,13658.0,2.0,195.0,204.0,852.935,2.324807013565078e-13,0.9999999999997675,0.3123040016352525,0.3076923076923077,-0.004611693942944806,1418.983236523463,11341.481459505934,567.0740729752968,0.002682595460005666,A
976,13659.0,1.0,115.0,320.0,527.8,1.0411005391119943e-11,0.999999999989589,0.14204263399303402,0.2608695652173913,0.11882693122435728,2606.727791267565,9218.469124481517,460.92345622407584,0.002177518604085126,B
977,13662.0,2.0,174.0,259.0,335.03,3.147704319417244e-12,0.9999999999968523,0.25993181891917355,0.3448275862068966,0.08489576728772302,557.840914849681,3694.2153153315576,184.71076576657788,0.0008632668217465948,C
979,13666.0,1.0,227.0,287.0,20.6,1.511013536514838e-12,0.999999999998489,0.15521046494392385,0.13215859030837004,-0.023051874635553804,106.1427389076994,410.8784546440529,20.543922732202645,8.21420815999544e-05,D
981,13668.0,20.0,360.0,362.0,309.29650000000004,3.530509218307998e-14,0.9999999999999647,1.4507853041629761,1.6666666666666665,0.2158813625036904,322.1847188415174,12209.83944824487,610.4919724122435,0.0028891828243511964,A
982,13669.0,1.0,99.0,149.0,170.39999999999998,2.014832745089734e-12,0.9999999999979852,0.2534746304509246,0.30303030303030304,0.04955567257937843,844.6830402553095,5410.364106309717,270.51820531548583,0.0012715484983714812,C
984,13672.0,1.0,31.0,332.0,124.26,3.6161074135065974e-11,0.9999999999638389,0.13779170716077196,0.967741935483871,0.8299502283230991,617.2047391593235,2116.1790238004014,105.80895119002008,0.00048784290380412187,D
985,13673.0,1.0,14.0,32.0,183.32,1.077804512306102e-12,0.9999999999989222,0.5471789408085034,2.142857142857143,1.5956782020486395,908.3809087026468,13076.16453602242,653.808226801121,0.003095286549855334,A
986,13675.0,1.0,133.0,284.0,178.38000000000002,6.354028414534696e-12,0.999999999993646,0.1565296307962635,0.22556390977443608,0.06903427897817258,884.0258413551358,3451.751886006374,172.58759430031873,0.0008055833761354005,C
988,13680.0,3.0,338.0,339.0,950.3133333333334,1.7763568394002505e-14,0.9999999999999822,0.2824956390948321,0.26627218934911245,-0.016223449745719654,1294.637317154827,9363.13019702982,468.15650985149097,0.002211934306006118,B
989,13681.0,3.0,138.0,155.0,208.12333333333333,5.762057497804562e-13,0.9999999999994238,0.5145724503855998,0.6521739130434783,0.13760146265787843,283.86143351143954,3795.351654546079,189.76758272730396,0.0008873277390512492,C
992,13685.0,5.0,58.0,60.0,357.056,8.637535131583718e-14,0.9999999999999136,1.3588068597232423,2.586206896551724,1.2274000368284819,425.00127868206914,15518.06144655684,775.903072327842,0.003676227881993482,A
996,13692.0,2.0,212.0,236.0,315.845,6.215028491851626e-13,0.9999999999993785,0.27953489869285303,0.2830188679245283,0.0034839692316752657,525.9412123148311,3751.96860708141,187.5984303540705,0.0008770066623188078,C
997,13694.0,34.0,370.0,373.0,1888.1617647058824,5.573319583618286e-14,0.9999999999999443,2.3649595763682196,2.756756756756757,0.3917971803885374,1933.5226636732607,119622.72284606022,5981.136142303011,0.028443326122017984,A
998,13695.0,13.0,228.0,259.0,186.23,1.4530598946294049e-12,0.9999999999985469,1.2661087959871369,1.7105263157894737,0.4444175198023368,198.47188708426913,6583.42312893659,329.1711564468295,0.0015506259927331842,B
1001,13700.0,7.0,301.0,327.0,301.3014285714286,6.361577931102147e-13,0.9999999999993638,0.5941067876671388,0.6976744186046512,0.10356763093751242,340.17349160737695,5245.780893162411,262.2890446581206,0.0012323932045173902,C
1003,13704.0,8.0,83.0,88.0,277.4375,2.1160850849355484e-13,0.9999999999997884,1.6897748610895171,2.891566265060241,1.2017914039707238,308.27166818491685,13931.933295087707,696.5966647543854,0.0032988788639898375,A
1004,13705.0,2.0,366.0,373.0,196.86,1.1857181902996672e-13,0.9999999999998814,0.19288665362576793,0.16393442622950818,-0.028952227396259744,328.09987240817844,1603.101748153759,80.15508740768796,0.0003657788663264961,D
1006,13707.0,1.0,48.0,315.0,223.0,2.510036622993539e-11,0.9999999999748996,0.1438922721535355,0.625,0.4811077278464645,1104.0102755749645,3956.045935551468,197.80229677757342,0.0009255578335615951,C
1008,13709.0,7.0,312.0,315.0,836.1928571428572,5.750955267558311e-14,0.9999999999999425,0.6126738765406856,0.6730769230769231,0.060403046536237515,943.8073927512165,15017.878329072431,750.8939164536216,0.003557231438969681,A
1012,13715.0,3.0,91.0,372.0,268.8966666666667,7.69211361273392e-11,0.9999999999230789,0.261355268589481,0.989010989010989,0.7276557204215081,366.6275981080444,2449.829143052908,122.49145715264541,0.0005672201878779946,D
1014,13717.0,5.0,266.0,298.0,229.392,8.411049634560186e-13,0.9999999999991589,0.47755659563734265,0.5639097744360901,0.08635317879874749,273.122755091789,3375.828159841732,168.79140799208662,0.0007875206846152552,C
1015,13718.0,1.0,49.0,295.0,192.5,2.2037260904994582e-11,0.9999999999779627,0.1517990032996002,0.6122448979591836,0.4604458946595834,953.6399204941761,3608.7681674068654,180.43840837034327,0.0008429384533668206,C
1016,13719.0,4.0,219.0,234.0,227.195,3.8835601401387976e-13,0.9999999999996116,0.4794168935955249,0.547945205479452,0.0685283118839271,284.0327089318428,3526.8237280379476,176.3411864018974,0.0008234433995162983,C
1017,13720.0,3.0,138.0,254.0,177.9,7.596812068300096e-12,0.9999999999924032,0.35684255568062667,0.6521739130434783,0.2953313573628516,242.7007920899051,2227.722352088736,111.3861176044368,0.0005143797037187284,D
1019,13722.0,1.0,151.0,282.0,911.94,4.8905324234738146e-12,0.9999999999951095,0.15742160331353525,0.1986754966887417,0.04125389337520646,4500.605437193273,17675.21490977532,883.7607454887661,0.004189427108849582,A
1021,13725.0,7.0,259.0,308.0,147.55857142857144,1.7603696278456482e-12,0.9999999999982396,0.6240505652980731,0.8108108108108109,0.18676024551273773,166.67211231251338,2702.291729650763,135.11458648253816,0.0006272824905659087,D
1022,13726.0,1.0,62.0,100.0,786.98,1.8047785488306545e-12,0.9999999999981952,0.326978534609213,0.4838709677419355,0.1568924331327225,3884.5306971639175,32416.50973823354,1620.8254869116772,0.007696466008870744,A
1023,13727.0,1.0,5.0,33.0,110.4,1.936228954946273e-12,0.9999999999980638,0.5418130794819472,6.0,5.458186920518052,548.872505670152,7817.684317034965,390.88421585174825,0.0018442638345794056,B
1024,13728.0,5.0,274.0,310.0,171.512,9.50350909079134e-13,0.9999999999990496,0.46243503726498786,0.5474452554744526,0.0850102182094647,204.2644321079767,2443.243719572194,122.16218597860971,0.0005656534777220191,D
1025,13730.0,1.0,26.0,161.0,445.84999999999997,1.1827649970541643e-11,0.9999999999881724,0.24024837838724072,1.153846153846154,0.9135977754589133,2202.699902780004,13348.822234640198,667.44111173201,0.0031601533859487822,A
1026,13731.0,1.0,27.0,246.0,302.47,2.3474777677279235e-11,0.9999999999765252,0.17541412242074475,1.1111111111111112,0.9356969886903664,1495.8113286330058,6561.581160623267,328.0790580311634,0.001545429662735091,B
1028,13735.0,3.0,210.0,234.0,650.03,6.52811138479592e-13,0.9999999999993472,0.38039853239633903,0.42857142857142855,0.04817289617508952,885.6865746315084,8679.292492012397,433.96462460061986,0.0020492453793748253,B
1029,13736.0,1.0,255.0,260.0,374.37,1.0702549957386509e-13,0.999999999999893,0.16794910427116735,0.11764705882352941,-0.050302045447637944,1850.290952577553,7763.436862516219,388.17184312581094,0.0018313580528663165,B
1033,13741.0,2.0,146.0,217.0,252.735,2.8377300509419e-12,0.9999999999971623,0.29810708009883735,0.410958904109589,0.11285182401075167,421.0055736922412,3208.058059827389,160.40290299136947,0.0007476072120297348,C
1034,13742.0,10.0,304.0,320.0,266.184,3.7703173916270316e-13,0.999999999999623,0.8361762332825818,0.9868421052631579,0.15066587198057602,289.3423509615166,6303.971446384371,315.19857231921856,0.0014841428287512112,B
1035,13743.0,6.0,257.0,259.0,199.98000000000002,4.3076653355456074e-14,0.9999999999999569,0.6258143560359553,0.7003891050583657,0.07457474902241046,230.7991258575818,3756.542167978131,187.82710839890657,0.0008780947387844824,C
1036,13744.0,1.0,197.0,292.0,263.2,2.7853275241795927e-12,0.9999999999972147,0.1530605813367418,0.15228426395939085,-0.0007763173773509546,1302.20333374702,4969.588696883696,248.4794348441848,0.0011666854910835738,C
1039,13748.0,3.0,278.0,373.0,248.08333333333334,2.8343993818680246e-12,0.9999999999971656,0.26076393246075774,0.32374100719424465,0.0629770747334869,338.282274954183,2255.2254590373113,112.76127295186558,0.0005209228511872866,D
1040,13750.0,4.0,283.0,336.0,330.455,1.4193091146808001e-12,0.9999999999985807,0.3586671425220911,0.42402826855123676,0.06536112602914568,412.9935571036206,3813.2064844101583,190.66032422050793,0.0008915755058597457,C
1042,13752.0,5.0,122.0,246.0,181.73600000000002,1.892885848064907e-11,0.9999999999810711,0.5563978148628846,1.2295081967213113,0.6731103818584266,216.42765764678973,3127.005697885848,156.3502848942924,0.0007283243885345541,C
1044,13754.0,1.0,166.0,317.0,126.6,5.448530515650418e-12,0.9999999999945515,0.14314666633517692,0.18072289156626506,0.03757622523108814,628.7413500081445,2241.099543250313,112.05497716251567,0.0005175622145037446,D
